ranking,score_final,roe_score,growth_2006_score,growth_2017_score,ev_ebit_score,symbol,companyName,exchange,sector,industry,returnOnEquityTTM,returnOnEquityTTM_win,returnOnEquityTTM_original,ev_ebit,ev_ebit_win,ev_ebit_original,returnOnInvestedCapitalTTM,revenue_per_share_cagr_2006_ltm,revenue_per_share_cagr_2017_ltm,operating_income_per_share_cagr_2006_ltm,operating_income_per_share_cagr_2017_ltm,revenue_per_share_2006,revenue_per_share_2017,revenue_per_share_ltm,operating_income_per_share_2006,operating_income_per_share_2017,operating_income_per_share_ltm,revenue_2006,revenue_2017,revenue_ltm,operatingIncome_2006,operatingIncome_2017,operatingIncome_ltm,shares_2006,shares_2017,shares_ltm,marketCapTTM,enterpriseValueTTM,ebit_ltm,current_price,trading_currency,fair_value_min,fair_value_max,g_min,g_max,reported_currency
493,0.590905510616307,0.2694018267706655,0.982110293103514,0.6599211176930245,0.756402510024399,URBN,"Urban Outfitters, Inc.",NASDAQ,Consumer Cyclical,Apparel - Retail,0.1487894665038566,0.1487894665038566,0.1487894665038566,2.3769912322841016,2.3769912322841016,2.3769912322841016,0.0906546437041851,0.118060587465512,0.07863985203274,0.0648534040695874,0.0471183956798697,6.670670468511149,30.338857582215528,55.59182336581176,1.26864088009627,2.8965366969244903,4.186444609643226,1092107000.0,3545794000.0,5153237000.0,207699000.0,338527000.0,388074000.0,163717726.0,116873023.0,92697751.0,4982611482.0,925289000.0,389269000.0,53.71,USD,27.040176349929286,56.87122104930215,0.060739606360267095,0.12317317200736186,USD
496,0.5899878420812446,1.0,0.3610214809184264,0.2476593781076841,0.4916963803771492,SPG,"Simon Property Group, Inc.",NYSE,Real Estate,REIT - Retail,0.8414047031640258,0.4815351654617787,0.8414047031640258,7.220496153616793,7.220496153616793,7.220496153616793,1.453881693193222,0.007226797978856,-0.0034827108417192,0.0192103491335424,-0.0059460267976663,15.079325715578683,17.77957543248041,17.29020288882718,5.974562733340876,8.995785141741862,8.576671932779364,3332154000.0,5538640000.0,5658836000.0,1320229000.0,2802340000.0,2807022000.0,220975000.0,311517000.0,327285691.0,56400872150.0,23247456000.0,3219648000.0,173.244,USD,78.86872186809818,193.79600682365833,0.09570173092793942,0.1505411121810766,USD
497,0.5899878420812446,1.0,0.3610214809184264,0.2476593781076841,0.4916963803771492,SPG-PJ,"Simon Property Group, Inc.",NYSE,Real Estate,REIT - Retail,0.8414047031640258,0.4815351654617787,0.8414047031640258,7.220496153616793,7.220496153616793,7.220496153616793,1.453881693193222,0.007226797978856,-0.0034827108417192,0.0192103491335424,-0.0059460267976663,15.079325715578683,17.77957543248041,17.29020288882718,5.974562733340876,8.995785141741862,8.576671932779364,3332154000.0,5538640000.0,5658836000.0,1320229000.0,2802340000.0,2807022000.0,220975000.0,311517000.0,327285691.0,56400872150.0,23247456000.0,3219648000.0,59.49,USD,78.86872186809818,193.79600682365833,0.09570173092793942,0.1505411121810766,USD
500,0.5889002285728842,0.212801707927993,0.7852269898333294,0.6079937938664679,0.8980522210131389,NICE,NICE Ltd.,NASDAQ,Technology,Software - Application,0.1230113482502065,0.1230113482502065,0.1230113482502065,-0.214868174952119,-0.214868174952119,-0.214868174952119,0.0958928591525118,0.0829266063665541,0.0682959260595512,0.1705574572613033,0.1351360808130377,8.229087987143432,22.03944146648137,37.38807988677465,0.3434511852149458,2.482810535371584,6.844267966661425,409644000.0,1332152000.0,2377508000.0,17097000.0,150071000.0,435227000.0,49780000.0,60444000.0,63590000.0,10290918025.0,-100103000.0,465880999.0,164.05,USD,38.96163785818209,242.72732602925282,0.02392221617255641,0.16268559357334003,USD
504,0.5877164555119938,0.441447348121714,0.4461821916235221,0.3222626781318199,0.9659810716396876,OFLX,"Omega Flex, Inc.",NASDAQ,Industrials,Industrial - Machinery,0.2271463654836256,0.2271463654836256,0.2271463654836256,-1.4578077424967375,-1.4578077424967375,-1.4578077424967375,0.1854822902588302,0.0224237941211884,0.011378270929319,0.0699846341425067,0.007916509718548,7.245814457356706,10.087098692033294,11.0426986328512,0.7069135316131574,2.399623464130004,2.5558747770953043,73574000.0,101799000.0,111465000.0,7178000.0,24217000.0,25799000.0,10154000.0,10092000.0,10094000.0,398397057.8,-40218000.0,27588000.0,38.27,USD,15.943939081632653,48.414481342551966,0.07766095230961767,0.15153162335088613,USD
510,0.5865942824891409,0.5519197133558709,0.4637063072476676,0.6022456917451666,0.6430230761807102,EPD,Enterprise Products Partners L.P.,NYSE,Energy,Oil & Gas Midstream,0.2774602120443064,0.2774602120443064,0.2774602120443064,4.451570489408328,4.451570489408328,4.451570489408328,0.1089493593519026,0.0255509864066092,0.0671509037774928,0.0707007561908013,0.0720494298554463,14.196822932521563,13.632400932400932,22.92867943566077,0.8727062404870624,1.831655011655012,3.1956717250265214,13990969000.0,29241500000.0,49715000000.0,860052000.0,3928900000.0,6929000000.0,985500000.0,2145000000.0,2168245238.0,71722240000.0,30471000000.0,6845000000.0,33.095,USD,13.886320179171332,35.678774372801044,0.0064787364990204765,0.10771011869247225,USD
513,0.5855761422177106,0.4723288625350889,0.6211311244771972,0.5191283906382327,0.73773043534329,GPC,Genuine Parts Company,NYSE,Consumer Cyclical,Specialty Retail,0.241211129775244,0.241211129775244,0.241211129775244,2.718646658737437,2.718646658737437,2.718646658737437,0.0975445132358209,0.053643569480853,0.0505939324879061,0.053262136742169,0.0759464871013437,60.95224273791207,110.83866385755064,164.5016991173139,4.643528232386814,6.929719994563001,12.446322853662185,10457942000.0,16308801000.0,23090610000.0,796718000.0,1019639000.0,1747053000.0,171576000.0,147140000.0,140367000.0,16076360001.7,4912097000.0,1806817000.0,116.1,USD,106.35560751347006,136.21556134572788,0.11790872746948572,0.13259925220543375,USD
517,0.5842304761563921,0.3353420820732336,1.0,0.4561332901209955,0.814372044607616,ESGRO,Enstar Group Limited,NASDAQ,Financial Services,Insurance - Diversified,0.1788214829310719,0.1788214829310719,0.1788214829310719,1.3162839248434235,1.3162839248434235,1.3162839248434235,0.0,0.1217795470410614,0.0380453047442472,0.0967265388900655,0.1406995359467282,8.309565582253935,54.71301955925592,73.76004124932749,8.523419545156562,17.183532547260583,49.25865720900448,81909000.0,1060810000.0,1153000000.0,84017000.0,333165000.0,770000000.0,9857194.0,19388621.0,15631770.0,4798911923.13,1261000000.0,958000000.0,19.857,USD,341.59131538685597,686.7313046040829,0.0033491424877691023,0.08459515927692104,USD
518,0.5842304761563921,0.3353420820732336,1.0,0.4561332901209955,0.814372044607616,ESGR,Enstar Group Limited,NASDAQ,Financial Services,Insurance - Diversified,0.1788214829310719,0.1788214829310719,0.1788214829310719,1.3162839248434235,1.3162839248434235,1.3162839248434235,0.0,0.1217795470410614,0.0380453047442472,0.0967265388900655,0.1406995359467282,8.309565582253935,54.71301955925592,73.76004124932749,8.523419545156562,17.183532547260583,49.25865720900448,81909000.0,1060810000.0,1153000000.0,84017000.0,333165000.0,770000000.0,9857194.0,19388621.0,15631770.0,4798911923.13,1261000000.0,958000000.0,326.98,USD,341.59131538685597,686.7313046040829,0.0033491424877691023,0.08459515927692104,USD
519,0.5842304761563921,0.3353420820732336,1.0,0.4561332901209955,0.814372044607616,ESGRP,Enstar Group Limited,NASDAQ,Financial Services,Insurance - Diversified,0.1788214829310719,0.1788214829310719,0.1788214829310719,1.3162839248434235,1.3162839248434235,1.3162839248434235,0.0,0.1217795470410614,0.0380453047442472,0.0967265388900655,0.1406995359467282,8.309565582253935,54.71301955925592,73.76004124932749,8.523419545156562,17.183532547260583,49.25865720900448,81909000.0,1060810000.0,1153000000.0,84017000.0,333165000.0,770000000.0,9857194.0,19388621.0,15631770.0,4798911923.13,1261000000.0,958000000.0,20.27,USD,341.59131538685597,686.7313046040829,0.0033491424877691023,0.08459515927692104,USD
498,0.589685412533225,0.8389261492340861,0.5530233615692596,0.4435556938288153,0.4570181242468537,UNB,"Union Bankshares, Inc.",NASDAQ,Financial Services,Banks - Regional,0.4081752351733628,0.4081752351733628,0.4081752351733628,7.85502737680438,7.85502737680438,7.85502737680438,0.0750519904442817,0.0414896853527713,0.0355398468199852,0.0203222049496054,0.0553651468977918,4.9491904355975365,8.102968227274847,10.714666429777028,3.366765589894829,3.206271715784529,4.934263125166563,22433730.0,36157000.0,48246000.0,15260902.0,14307000.0,22218000.0,4532808.0,4462192.0,4502800.0,141430211.94,252492000.0,32144000.0,31.24,USD,33.28119060438872,86.77910192641015,0.017224085934932215,0.1144112383757866,USD
521,0.5818595871568878,0.3788634344264614,0.6033393626975695,0.5986845581631826,0.766773971656735,APOG,"Apogee Enterprises, Inc.",NASDAQ,Industrials,Construction,0.1986429707735046,0.1986429707735046,0.1986429707735046,2.187217668957196,2.187217668957196,2.187217668957196,0.1204364181891363,0.0504686155274201,0.0664415257576334,0.0943945787674003,0.0467188631939556,25.42171707957821,38.72460998575449,64.78633807324768,1.102528551100084,4.246725270143497,6.119198939234603,696733000.0,1114533000.0,1416942000.0,30217000.0,122225000.0,133833000.0,27407000.0,28781000.0,21871000.0,1099773180.0,297291000.0,135922000.0,49.89,USD,27.416385972108287,63.3526890820783,0.030807911499783958,0.11271077450700201,USD
522,0.5814326221425199,0.2429287288312833,0.5816054228102153,0.4716927033390658,1.0,NTRSO,Northern Trust Corporation,NASDAQ,Financial Services,Asset Management,0.1367324838830471,0.1367324838830471,0.1367324838830471,-5.218425923205735,-2.080274804937688,-5.218425923205735,0.0268664827317765,0.0465901767744889,0.041144740776259,0.1709860302047319,-0.0249138209699565,13.75834390335481,23.67193243509229,32.68305087524713,0.352212869192388,8.648559550666391,7.067857521526832,2996100000.0,5403300000.0,6773500000.0,76700000.0,1974100000.0,1464800000.0,217766035.0,228257664.0,207248094.0,22065107245.48,-35526000000.0,6807800000.0,20.4735,USD,74.05270687502191,135.3866491271514,0.08221067885727987,0.1274006457182662,USD
505,0.5875860509775697,0.2873187091558665,0.836093076713177,0.5599740917555599,0.8409132260827262,OFG-PD,OFG Bancorp,NYSE,Financial Services,Banks - Regional,0.1569495821061977,0.1569495821061977,0.1569495821061977,0.8306421935242797,0.8306421935242797,0.8306421935242797,0.0632129419091525,0.0920036997783912,0.0587303985629121,-0.0144956009137412,0.1063637575520142,2.4983307548245257,8.426067957850657,13.301726691777054,7.387346307303965,2.4935478731878287,5.597591942105041,61364000.0,370233000.0,628613000.0,181448000.0,109564000.0,264531000.0,24562000.0,43939000.0,47258000.0,1982757600.0,293431000.0,353258000.0,25.43,USD,24.254012704952732,34.392215727179554,0.02503353606186709,0.06515578619250942,USD
525,0.5811852413745613,0.1812844669896499,1.0,0.9316137371943054,0.612193228982191,SSNC,"SS&C Technologies Holdings, Inc.",NASDAQ,Technology,Software - Application,0.1086570468715165,0.1086570468715165,0.1086570468715165,5.015684803001876,5.015684803001876,5.015684803001876,0.0668273740104499,0.1450531289039602,0.1327610378841419,0.1483183356853448,0.1257094156898259,1.6901291437032162,8.175241432147685,22.16190092629883,0.3608538290696718,1.9368884898230068,4.994764397905759,205469000.0,1675295000.0,5502800000.0,43869000.0,396913000.0,1240200000.0,121570000.0,204923000.0,248300000.0,20129306520.0,6683400000.0,1332500000.0,81.65,USD,40.58872366084226,87.47854364093352,0.12075238962659282,0.15827152699282312,USD
532,0.5794502337339669,0.2892842412904501,0.803470399928931,0.387227563114641,0.9494533308569512,BAP,Credicorp Ltd.,NYSE,Financial Services,Banks - Regional,0.1578447696222784,0.1578447696222784,0.1578447696222784,-1.155388626149212,-1.155388626149212,-1.155388626149212,0.0101271699523259,0.0861821573189871,0.0243192798548619,0.0740381098878848,-0.0220257427790134,42.234209799272215,167.6224634618685,203.1491436944316,22.84376458582776,106.05287130336124,88.7445755932074,3373061562.0,13356762000.0,16182552000.0,1824431536.0,8450675000.0,7069258000.0,79865625.0,79683604.0,79658480.0,54198173615.8348,-14574666000.0,12614514000.0,182.96,USD,134.2072793370964,184.47159585490013,0.060107330500836276,0.09034233560195908,PEN
533,0.5789397303311241,0.8088251186826301,0.5513253889302484,0.1611946125856014,0.6614641501120864,LVS,Las Vegas Sands Corp.,NYSE,Consumer Cyclical,"Gambling, Resorts & Casinos",0.3944659366598911,0.3944659366598911,0.3944659366598911,4.114141838019304,4.114141838019304,4.114141838019304,0.1194472247318848,0.0411866807931429,-0.0207064972405119,0.0335138765082276,-0.044787935290569,6.313853449882164,16.07070707070707,13.593709043250328,1.62047063494704,4.373737373737374,3.031454783748362,2236859000.0,12728000000.0,10372000000.0,574097000.0,3464000000.0,2313000000.0,354277941.0,792000000.0,763000000.0,32875550000.0,9804000000.0,2383000000.0,44.975,USD,21.621075549450552,51.49250116992315,0.09746659389799477,0.1500555593096609,USD
535,0.5788734578388091,0.4849562144584182,0.5329096936607224,0.7097224624222702,0.5896811442013568,GES,"Guess', Inc.",NYSE,Consumer Cyclical,Apparel - Retail,0.2469621666593685,0.2469621666593685,0.2469621666593685,5.427603460007416,5.427603460007416,5.427603460007416,0.0714231959840506,0.0379003854152368,0.0885602828441796,0.008769273154108,0.4370684345895952,25.67917926051112,26.40699925895824,52.06416771362673,4.182196366472748,0.2714125212153085,4.9368448686455775,1185184000.0,2209368000.0,2776530000.0,193023000.0,22708000.0,263277000.0,46153500.0,83666000.0,53329000.0,637260910.0,1332113000.0,245433000.0,12.345,USD,7.849636684440136,17.469810067443895,0.0010550180863458103,0.09257707494286668,USD
536,0.5787024913110742,0.6573665070917669,0.7939111022920543,0.5962683015575876,0.4291091090855623,FMC,FMC Corporation,NYSE,Basic Materials,Agricultural Inputs,0.3254851981039263,0.3254851981039263,0.3254851981039263,8.365697275017174,8.365697275017174,8.365697275017174,3.0866550794844065,0.0844762930993461,0.0659602072990896,0.1175683622278569,-0.0236801622512772,7.655923799582464,21.4412871029012,35.741995274342315,0.6546842379958246,6.553945849316599,5.4105293729012445,2347000000.0,2878600000.0,4486800000.0,200700000.0,879900000.0,679200000.0,306560000.0,134255000.0,125533003.0,6803289790.0,3653300000.0,436700000.0,55.005,USD,60.82902482501268,187.01470141360707,0.0075558926535307935,0.12149824997769837,USD
516,0.5844158039884668,0.050693121654786,0.8847694818632967,0.8334652652753336,0.855236886556531,WNEB,"Western New England Bancorp, Inc.",NASDAQ,Financial Services,Banks - Regional,0.0491801550949687,0.0491801550949687,0.0491801550949687,0.5685526072769809,0.5685526072769809,0.5685526072769809,0.1286851062374421,0.1006900427546801,0.1132098564810242,0.0993661809600068,0.1956627335500833,0.849093981360691,2.2283075673304893,5.255226984780981,0.8416030339580021,1.2188291470332682,5.091108799208482,25957000.0,66535000.0,109832000.0,25728000.0,36393000.0,106402000.0,30570232.0,29858984.0,20899573.0,191224265.7,36940000.0,64972000.0,9.32,USD,3.2621583403812275,10.98421661414598,0.023781326672398073,0.13431920743555226,USD
539,0.5778007776819152,0.3423343624085046,0.6692776478394638,0.57449983494897,0.7909781262078377,OSK,Oshkosh Corporation,NYSE,Industrials,Agricultural - Machinery,0.1820060668688956,0.1820060668688956,0.1820060668688956,1.7443380807844968,1.7443380807844968,1.7443380807844968,0.1106256292099184,0.0622353546332437,0.0616239274649608,0.0575637557572163,0.0959634562440734,46.85937393037677,91.45873372587008,147.5675173431943,4.456099521378916,6.200274352096439,12.905638416528026,3427388000.0,6829600000.0,9648300000.0,325928000.0,463000000.0,843800000.0,73141993.0,74674115.0,65382275.0,7499627574.590401,1494200000.0,856600000.0,112.2275,USD,56.27829083419812,119.53594883412936,0.012680759339628561,0.0953795181894142,USD
541,0.577589585909537,0.5245626693066907,0.6644532863025832,0.3225311505440837,0.7933559612230419,PRG,"PROG Holdings, Inc.",NYSE,Industrials,Rental & Leasing Services,0.26500064250647,0.26500064250647,0.26500064250647,1.7008292447269169,1.7008292447269169,1.7008292447269169,0.1704176593133409,0.0613744435034731,0.0114317506496985,0.0569972093520183,0.0394848390235014,16.87024861702804,47.76752262235837,52.314897684320286,1.709658548992179,3.5955644648982874,4.901312073684668,1326592000.0,3383708000.0,2408264000.0,134439000.0,254699000.0,225627000.0,78635000.0,70837000.0,46034000.0,1797487920.0,383753000.0,225627000.0,42.0,USD,21.772933049743664,48.41469704611807,0.025697339551376097,0.10686826229059088,USD
527,0.5810406696052373,0.2866999563444421,0.4418303791694883,0.5681567990805866,0.9223733867666796,ESP,Espey Mfg. & Electronics Corp.,AMEX,Industrials,Electrical Equipment & Parts,0.156667775575243,0.156667775575243,0.156667775575243,-0.6598887952785286,-0.6598887952785286,-0.6598887952785286,0.1323025801307503,0.0216472097487878,0.0603603943453456,0.0551846805539533,0.1884866982975692,10.359685029668205,9.737258038713806,15.56197319181332,0.9467746046351256,0.6599834837236853,2.6271669415245675,20851570.0,22521012.0,38736319.0,1905631.0,1526456.0,6539452.0,2012761.0,2312870.0,2489165.0,70713606.315,-4813898.0,7295014.0,28.5402,USD,12.751158921893259,33.61263465020799,0.002636220786675414,0.10773676265022505,USD
544,0.5773650577167339,0.6072215520658312,0.3085032382072508,0.1564591661682244,0.927362555465609,UG,"United-Guardian, Inc.",NASDAQ,Consumer Defensive,Household & Personal Products,0.3026470379213371,0.3026470379213371,0.3026470379213371,-0.7511789485470862,-0.7511789485470862,-0.7511789485470862,0.27024088989207,-0.0021451239470616,-0.021649798446539,-0.0099620276805993,-0.07267424300209,2.4679317079271184,2.8226609863181027,2.369263866962656,0.7537370562141403,1.1395843431855732,0.6231678731929585,12195672.0,12968205.0,10885154.0,3724710.0,5235614.0,2863032.0,4941657.0,4594319.0,4594319.0,51732031.94,-2441916.0,3250778.0,11.1258,USD,6.073653448934032,13.550942667727377,0.06654283732484839,0.13019372358109102,USD
543,0.5774045588631949,0.2377675721264068,0.608020957686184,0.5961340767196162,0.8951025698825886,BOTJ,"Bank of the James Financial Group, Inc.",NASDAQ,Financial Services,Banks - Regional,0.1343818720718998,0.1343818720718998,0.1343818720718998,-0.1608964373649565,-0.1608964373649565,-0.1608964373649565,0.0606557372339347,0.0513040498537999,0.0659334697034381,0.0648927286882723,0.0332457848797769,3.334631608710612,5.176610408159494,8.627525932770965,0.6822579613224011,1.7343264374842071,2.25299372651168,11310000.0,24932000.0,39362000.0,2314000.0,8353000.0,10279000.0,3391679.0,4816279.0,4562374.0,62470897.5,-3202000.0,19901000.0,13.5,USD,9.933387046090536,17.771753118215273,0.011599161487566845,0.07879025316776798,USD
547,0.5768324447115376,0.3941443924875253,0.6559888497745054,1.0,0.4292359522079711,ATLCL,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026,NASDAQ,Financial Services,Financial - Credit Services,0.2056025735443417,0.2056025735443417,0.2056025735443417,8.363376341654417,8.363376341654417,8.363376341654417,1.9635718013363788,0.0598639581141524,0.4002795615920358,0.0858366568078192,0.5782437704825096,26.389692613523057,5.388509874326751,79.65016547159404,3.718351967384245,0.4618312387791741,17.777716492002206,1283363000.0,75035000.0,1155246000.0,180828000.0,6431000.0,257848000.0,48631222.0,13925000.0,14504000.0,851382400.0,1997099000.0,238791000.0,24.054,USD,29.92904678539089,38.60914839331483,0.013140250565782358,0.04480746291759505,USD
548,0.5768324447115376,0.3941443924875253,0.6559888497745054,1.0,0.4292359522079711,ATLCP,Atlanticus Holdings Corporation,NASDAQ,Financial Services,Financial - Credit Services,0.2056025735443417,0.2056025735443417,0.2056025735443417,8.363376341654417,8.363376341654417,8.363376341654417,1.9635718013363788,0.0598639581141524,0.4002795615920358,0.0858366568078192,0.5782437704825096,26.389692613523057,5.388509874326751,79.65016547159404,3.718351967384245,0.4618312387791741,17.777716492002206,1283363000.0,75035000.0,1155246000.0,180828000.0,6431000.0,257848000.0,48631222.0,13925000.0,14504000.0,851382400.0,1997099000.0,238791000.0,23.6299,USD,29.92904678539089,38.60914839331483,0.013140250565782358,0.04480746291759505,USD
523,0.5814326221425199,0.2429287288312833,0.5816054228102153,0.4716927033390658,1.0,NTRS,Northern Trust Corporation,NASDAQ,Financial Services,Asset Management,0.1367324838830471,0.1367324838830471,0.1367324838830471,-5.218425923205735,-2.080274804937688,-5.218425923205735,0.0268664827317765,0.0465901767744889,0.041144740776259,0.1709860302047319,-0.0249138209699565,13.75834390335481,23.67193243509229,32.68305087524713,0.352212869192388,8.648559550666391,7.067857521526832,2996100000.0,5403300000.0,6773500000.0,76700000.0,1974100000.0,1464800000.0,217766035.0,228257664.0,207248094.0,22065107245.48,-35526000000.0,6807800000.0,111.16,USD,74.05270687502191,135.3866491271514,0.08221067885727987,0.1274006457182662,USD
553,0.5755628499482319,0.3419218297288682,0.7020483103579231,0.4994481379625261,0.8306165356065444,INGR,Ingredion Incorporated,NYSE,Consumer Defensive,Packaged Foods,0.1818181818181818,0.1818181818181818,0.1818181818181818,1.019047619047619,1.019047619047619,1.019047619047619,0.123538507446491,0.0680833052638965,0.0466736249925476,0.0860225730961377,0.027243852434247,35.37112010796221,85.83333333333333,123.63636363636364,3.0229419703103915,11.694444444444445,14.5,2621000000.0,6180000000.0,8160000000.0,224000000.0,842000000.0,957000000.0,74100000.0,72000000.0,66000000.0,8761954000.0,963000000.0,945000000.0,134.675,USD,70.15281281250002,139.41139145892862,0.04481117682836888,0.10958019983986818,USD
554,0.5754585374713639,0.2149243490532799,0.6191931356061328,0.6484784799399715,0.8708798263909769,SRCE,1st Source Corporation,NASDAQ,Financial Services,Banks - Regional,0.1239780899294917,0.1239780899294917,0.1239780899294917,0.2823232850727014,0.2823232850727014,0.2823232850727014,0.111710452592525,0.053297733834889,0.0763604779165052,0.0584130962401026,0.17722515117978,7.367005125119898,10.967329095087443,19.75890250173211,6.525155989041712,5.201918396409448,19.18844546497678,183018000.0,284337000.0,484017000.0,162104000.0,134864000.0,470043000.0,24842931.0,25925820.0,24496148.0,1536628656.72,100015000.0,354257000.0,62.7144,USD,45.47973167661679,66.05877784908915,0.07306264136332039,0.10507129942268423,USD
555,0.575356812304286,0.2253355132251502,0.4064988846105118,0.798901916759283,0.807781825608593,ZIONP,"Zions Bancorporation, National Association",NASDAQ,Financial Services,Banks - Regional,0.1287197799942535,0.1287197799942535,0.1287197799942535,1.4368695652173913,1.4368695652173913,1.4368695652173913,0.0730243173612704,0.0153422766162432,0.1063248354152417,0.0238830952269446,0.2360988889441733,21.836682161479203,12.994581025620592,29.162421031179942,18.42850542632735,5.294457504881062,28.85673527613613,2315933000.0,2609000000.0,4293000000.0,1954472000.0,1063000000.0,4248000000.0,106057000.0,200776000.0,147210000.0,8354058545.0,4131000000.0,2875000000.0,23.7,USD,28.015370391176475,51.721454949484084,0.015805052853397034,0.08465564522801873,USD
550,0.576478308007573,0.36067733509303,0.7971712628183161,0.6527013259558389,0.6770493800209815,BRKR,Bruker Corporation,NASDAQ,Healthcare,Medical - Devices,0.1903602422426172,0.1903602422426172,0.1903602422426172,3.8289684728825377,3.8289684728825377,3.8289684728825377,0.0528212884388121,0.0850580713223174,0.0772016690922763,0.1281209839648853,0.1034244404305193,4.293423437623138,11.169512966476914,20.24931693989071,0.3020529592560485,1.3580012650221378,2.984289617486339,435834000.0,1765900000.0,2964500000.0,30662000.0,214700000.0,436900000.0,101512000.0,158100000.0,146400000.0,8428370999.999999,2149200000.0,561299999.0,56.675,USD,13.794221994704323,65.44132932105914,0.04200251011016595,0.15740489311290368,USD
546,0.5768324447115376,0.3941443924875253,0.6559888497745054,1.0,0.4292359522079711,ATLCZ,Atlanticus Holdings Corporation 9.25% Senior Notes due 2029,NASDAQ,,,0.2056025735443417,0.2056025735443417,0.2056025735443417,8.363376341654417,8.363376341654417,8.363376341654417,1.9635718013363788,0.0598639581141524,0.4002795615920358,0.0858366568078192,0.5782437704825096,26.389692613523057,5.388509874326751,79.65016547159404,3.718351967384245,0.4618312387791741,17.777716492002206,1283363000.0,75035000.0,1155246000.0,180828000.0,6431000.0,257848000.0,48631222.0,13925000.0,14504000.0,851382400.0,1997099000.0,238791000.0,24.91,USD,29.92904678539089,38.60914839331483,0.013140250565782358,0.04480746291759505,USD
558,0.575356812304286,0.2253355132251502,0.4064988846105118,0.798901916759283,0.807781825608593,ZIONO,"Zions Bancorporation, National Association",NASDAQ,Financial Services,Banks - Regional,0.1287197799942535,0.1287197799942535,0.1287197799942535,1.4368695652173913,1.4368695652173913,1.4368695652173913,0.0730243173612704,0.0153422766162432,0.1063248354152417,0.0238830952269446,0.2360988889441733,21.836682161479203,12.994581025620592,29.162421031179942,18.42850542632735,5.294457504881062,28.85673527613613,2315933000.0,2609000000.0,4293000000.0,1954472000.0,1063000000.0,4248000000.0,106057000.0,200776000.0,147210000.0,8354058545.0,4131000000.0,2875000000.0,25.04,USD,28.015370391176475,51.721454949484084,0.015805052853397034,0.08465564522801873,USD
556,0.575356812304286,0.2253355132251502,0.4064988846105118,0.798901916759283,0.807781825608593,ZIONL,Zions Bancorporation N.A. - 6.9,NASDAQ,Financial Services,Banks,0.1287197799942535,0.1287197799942535,0.1287197799942535,1.4368695652173913,1.4368695652173913,1.4368695652173913,0.0730243173612704,0.0153422766162432,0.1063248354152417,0.0238830952269446,0.2360988889441733,21.836682161479203,12.994581025620592,29.162421031179942,18.42850542632735,5.294457504881062,28.85673527613613,2315933000.0,2609000000.0,4293000000.0,1954472000.0,1063000000.0,4248000000.0,106057000.0,200776000.0,147210000.0,8354058545.0,4131000000.0,2875000000.0,24.9952,USD,28.015370391176475,51.721454949484084,0.015805052853397034,0.08465564522801873,USD
537,0.5782292061605456,0.5328751389853911,0.4365483951991839,0.4543549416193271,0.7522653054103572,CAL,"Caleres, Inc.",NYSE,Consumer Cyclical,Apparel - Footwear & Accessories,0.2687864972138256,0.2687864972138256,0.2687864972138256,2.452692429439512,2.452692429439512,2.452692429439512,0.1482554622770243,0.0207046355340358,0.0376910576176818,0.054229499584635,0.1056125532094847,55.90382926829268,61.37600533003379,82.51695858473434,2.161731707317073,2.640865178698901,5.896168941479703,2292057000.0,2579388000.0,2817294000.0,88631000.0,110985000.0,201307000.0,41000000.0,42026000.0,34142000.0,596480400.0,472651000.0,192707000.0,17.42,USD,24.262324922443582,38.857528857563935,0.009446706713878622,0.0659675481574446,USD
564,0.5741892586829558,0.5510656438933942,0.7002256591904209,0.3405859899362128,0.7338134315206242,CRI,"Carter's, Inc.",NYSE,Consumer Cyclical,Apparel - Retail,0.2770712322320598,0.2770712322320598,0.2770712322320598,2.7903186948827385,2.7903186948827385,2.7903186948827385,0.1139532989990099,0.0677580517223042,0.015028275722968,0.0614394259738209,0.0003246870698179,23.1647254517754,71.44737513087739,80.50287726768043,2.8469258895589458,8.815711131572947,8.838635950084836,1343467000.0,3400410000.0,2945594000.0,165111000.0,419568000.0,323405000.0,57996241.0,47593211.0,36589922.0,1845984392.8175,938147000.0,336215000.0,52.265,USD,41.6624177014485,83.47152688643482,0.04194210372665211,0.10843161100694619,USD
571,0.5723386342008729,0.2499835326608428,0.5731216510644247,0.5546897282724409,0.9073660225154998,CFR-PB,"Cullen/Frost Bankers, Inc.",NYSE,Financial Services,Banks - Regional,0.1399455436979954,0.1399455436979954,0.1399455436979954,-0.3852890241901671,-0.3852890241901671,-0.3852890241901671,-0.04385208846486,0.0450762410002834,0.057677753044969,0.0098086447780934,0.0464010426884808,12.79804268241249,18.88548371903162,29.577064593117672,9.017508337494576,7.551684617075391,10.854983158672056,709910000.0,1202892000.0,1941035000.0,500203000.0,480997000.0,712373000.0,55470201.0,63694000.0,65626357.0,8983188694.62,-528395000.0,1371425000.0,18.19,USD,82.51337016992528,126.60204233961024,0.09345509745363065,0.12420691248668822,USD
